environment,instance,algorithm_description,solution_cost,nodes_expanded,nodes_generated,total_time_ms,memory_peak_kb,count_enqueue,time_enqueue_ns,count_dequeue,time_dequeue_ns,count_rebuild,time_rebuild_ns,count_decrease_key,time_decrease_key_ns,count_stale_pops,count_update_pushes,wasted_time_ns,total_overhead_ns,instance_number
random_grid,4,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21290,167034778,177906145.0,19158.6,2699340.0,177906146.0,4318290000.0,177906146.0,4352860000.0,335.0,38222100.0,0.0,0.0,10869925.0,157942764.0,265956000.0,8709370000.0,100
random_grid,4,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21290,158214010,170449699.0,17344.9,2699340.0,170449700.0,3849760000.0,170449700.0,3769680000.0,301.0,38872200.0,0.0,0.0,12231979.0,150486318.0,270523000.0,7658310000.0,101
random_grid,4,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21290,141515563,153709266.0,15643.1,2699340.0,153709267.0,3409450000.0,153709267.0,3302900000.0,237.0,31169800.0,0.0,0.0,12188575.0,133745885.0,261908000.0,6743520000.0,102
random_grid,5,ANA* with IndexedHeap (D=2),21331,76084089,85897448.0,14966.8,2699340.0,76084090.0,2877060000.0,76084090.0,5795170000.0,775.0,276681000.0,9813359.0,395366000.0,0.0,65939167.0,0.0,9344270000.0,103
random_grid,5,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21331,76524323,86833287.0,19671.3,2699340.0,86833288.0,5024160000.0,86833288.0,7984240000.0,670.0,72999800.0,0.0,0.0,10308948.0,66875006.0,947898000.0,13081400000.0,104
random_grid,5,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21331,96741615,106116098.0,14189.3,2699340.0,106116099.0,3553500000.0,106116099.0,3995750000.0,668.0,43489900.0,0.0,0.0,9373710.0,86157817.0,352962000.0,7592740000.0,105
random_grid,5,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21331,95642441,104785234.0,12578.3,2699340.0,104785235.0,3011350000.0,104785235.0,3173560000.0,500.0,39916800.0,0.0,0.0,9141828.0,84826953.0,276872000.0,6224830000.0,106
random_grid,5,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21331,143969266,154954178.0,17006.1,2699340.0,154954179.0,3912820000.0,154954179.0,4005980000.0,494.0,45072400.0,0.0,0.0,10982866.0,134995897.0,283937000.0,7963870000.0,107
random_grid,5,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21331,117273444,128304373.0,13419.8,2699340.0,128304374.0,2998230000.0,128304374.0,2915450000.0,268.0,30993100.0,0.0,0.0,11026665.0,108346092.0,250558000.0,5944670000.0,108
random_grid,5,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21331,175013087,188224217.0,19257.7,2699340.0,188224218.0,4275550000.0,188224218.0,4163120000.0,260.0,28773600.0,0.0,0.0,13207470.0,168265936.0,292121000.0,8467450000.0,109
random_grid,5,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21331,165200426,178815433.0,18100.1,2699340.0,178815434.0,3956070000.0,178815434.0,3800180000.0,138.0,17363100.0,0.0,0.0,13610656.0,158857152.0,289254000.0,7773610000.0,110
random_grid,6,ANA* with IndexedHeap (D=2),21275,31518148,37946265.0,7254.8,2699340.0,31518152.0,1106450000.0,31518152.0,2759070000.0,482.0,207721000.0,6428114.0,266071000.0,0.0,17986361.0,0.0,4339310000.0,111
random_grid,6,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21275,33809535,40682057.0,10880.8,2699340.0,40682058.0,2909140000.0,40682058.0,4297280000.0,622.0,66968700.0,0.0,0.0,6872137.0,20722153.0,725910000.0,7273390000.0,112
random_grid,6,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21275,44895536,51477308.0,7142.52,2699340.0,51477309.0,1781210000.0,51477309.0,1870030000.0,298.0,20792200.0,0.0,0.0,6581000.0,31517404.0,239070000.0,3672030000.0,113
random_grid,6,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21275,57555020,64603605.0,7926.83,2699340.0,64603606.0,1881560000.0,64603606.0,1918410000.0,279.0,23072600.0,0.0,0.0,7047102.0,44643701.0,209264000.0,3823040000.0,114
random_grid,6,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21275,74584297,82434889.0,9141.74,2699340.0,82434890.0,2075610000.0,82434890.0,2020890000.0,313.0,27082900.0,0.0,0.0,7848110.0,62474985.0,192397000.0,4123590000.0,115
random_grid,6,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21275,87982408,96969838.0,10236.7,2699340.0,96969839.0,2276110000.0,96969839.0,2187530000.0,170.0,19172800.0,0.0,0.0,8984809.0,77009934.0,202687000.0,4482810000.0,116
random_grid,6,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21275,103275821,113402730.0,11761.8,2699340.0,113402731.0,2580500000.0,113402731.0,2458120000.0,108.0,12424700.0,0.0,0.0,10124649.0,93442826.0,219462000.0,5051050000.0,117
random_grid,6,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21275,129719252,141674199.0,14416.0,2699340.0,141674200.0,3130740000.0,141674200.0,2978500000.0,164.0,22816400.0,0.0,0.0,11951976.0,121714295.0,251273000.0,6132050000.0,118
random_grid,7,ANA* with IndexedHeap (D=2),21251,64797629,73615697.0,12695.0,2699340.0,64797633.0,2475540000.0,64797633.0,4899810000.0,340.0,125384000.0,8818065.0,348749000.0,0.0,53655643.0,0.0,7849490000.0,119
random_grid,7,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21251,47982459,55888513.0,13723.3,2699340.0,55888514.0,3563850000.0,55888514.0,5548220000.0,305.0,37483000.0,0.0,0.0,7905262.0,35928455.0,784779000.0,9149560000.0,120
random_grid,7,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21251,62232992,69682781.0,9515.47,2699340.0,69682782.0,2387110000.0,69682782.0,2568730000.0,515.0,36275000.0,0.0,0.0,7448811.0,49722723.0,274586000.0,4992110000.0,121
random_grid,7,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21251,79658241,87321173.0,10640.7,2699340.0,87321174.0,2544590000.0,87321174.0,2666110000.0,345.0,27866600.0,0.0,0.0,7662094.0,67361115.0,233940000.0,5238560000.0,122
random_grid,7,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21251,111203354,120458867.0,13192.1,2699340.0,120458868.0,3028080000.0,120458868.0,3051210000.0,258.0,27447900.0,0.0,0.0,9253326.0,100498809.0,234386000.0,6106740000.0,123
random_grid,7,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21251,112531330,122751075.0,12939.1,2699340.0,122751076.0,2892480000.0,122751076.0,2825760000.0,258.0,24252800.0,0.0,0.0,10216049.0,102791017.0,235176000.0,5742500000.0,124
random_grid,7,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21251,152202996,163943475.0,16638.6,2699340.0,163943476.0,3684870000.0,163943476.0,3567190000.0,144.0,19267500.0,0.0,0.0,11738923.0,143983417.0,255423000.0,7271330000.0,125
random_grid,7,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21251,144875993,157546754.0,16040.0,2699340.0,157546755.0,3493440000.0,157546755.0,3353340000.0,146.0,19898600.0,0.0,0.0,12668683.0,137586696.0,269650000.0,6866680000.0,126
random_grid,8,ANA* with IndexedHeap (D=2),21308,60973213,68885419.0,12261.2,2699340.0,60973224.0,2345190000.0,60973224.0,4612390000.0,1178.0,389354000.0,7912196.0,316468000.0,0.0,48931568.0,0.0,7663400000.0,127
random_grid,8,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21308,45594044,53210238.0,13042.1,2699340.0,53210239.0,3422850000.0,53210239.0,5213270000.0,358.0,43963800.0,0.0,0.0,7614782.0,33256387.0,746058000.0,8680080000.0,128
random_grid,8,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21308,50249499,56969012.0,7997.88,2699340.0,56969013.0,1987270000.0,56969013.0,2099490000.0,685.0,42685300.0,0.0,0.0,6718766.0,37015161.0,247608000.0,4129440000.0,129
random_grid,8,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21308,67533706,75156310.0,9070.41,2699340.0,75156311.0,2140360000.0,75156311.0,2241540000.0,680.0,52762400.0,0.0,0.0,7620757.0,55202459.0,227290000.0,4434670000.0,130
random_grid,8,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21308,96771667,105856687.0,11637.3,2699340.0,105856688.0,2649150000.0,105856688.0,2659380000.0,365.0,33686200.0,0.0,0.0,9082507.0,85902836.0,228175000.0,5342220000.0,131
random_grid,8,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21308,116975450,127198389.0,13475.1,2699340.0,127198390.0,3011610000.0,127198390.0,2967300000.0,293.0,33764000.0,0.0,0.0,10220361.0,107244538.0,238422000.0,6012670000.0,132
random_grid,8,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21308,119482760,130667360.0,13370.2,2699340.0,130667361.0,2938260000.0,130667361.0,2836190000.0,254.0,36284300.0,0.0,0.0,11179924.0,110713509.0,242665000.0,5810730000.0,133
random_grid,8,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21308,130718558,142862461.0,14589.7,2699340.0,142862462.0,3170200000.0,142862462.0,3046470000.0,273.0,37797100.0,0.0,0.0,12137556.0,122908610.0,258827000.0,6254460000.0,134
random_grid,9,ANA* with IndexedHeap (D=2),21258,59835298,67653454.0,11658.3,2699340.0,59835308.0,2234220000.0,59835308.0,4483640000.0,438.0,162179000.0,7818147.0,307709000.0,0.0,47698311.0,0.0,7187740000.0,135
random_grid,9,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21258,44789974,51931929.0,12899.9,2699340.0,51931930.0,3346570000.0,51931930.0,5217520000.0,256.0,32269700.0,0.0,0.0,7140731.0,31976786.0,717418000.0,8596360000.0,136
random_grid,9,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21258,51036590,57699571.0,7978.27,2699340.0,57699572.0,1987100000.0,57699572.0,2107890000.0,448.0,30380800.0,0.0,0.0,6661294.0,37744428.0,243352000.0,4125370000.0,137
random_grid,9,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21258,59540394,66318515.0,8053.57,2699340.0,66318516.0,1911320000.0,66318516.0,1960190000.0,439.0,32044200.0,0.0,0.0,6776626.0,46363372.0,200298000.0,3903540000.0,138
random_grid,9,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21258,73932545,81550009.0,8952.01,2699340.0,81550010.0,2035240000.0,81550010.0,2011220000.0,281.0,26273300.0,0.0,0.0,7615633.0,61594866.0,187820000.0,4072740000.0,139
random_grid,9,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21258,95183969,104260429.0,11168.8,2699340.0,104260430.0,2483180000.0,104260430.0,2433690000.0,276.0,31505200.0,0.0,0.0,9073747.0,84305286.0,211803000.0,4948370000.0,140
random_grid,9,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21258,118723296,129460764.0,13482.1,2699340.0,129460765.0,2967160000.0,129460765.0,2874720000.0,298.0,34740400.0,0.0,0.0,10733605.0,109505621.0,238344000.0,5876620000.0,141
random_grid,9,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21258,124308630,136020321.0,13916.1,2699340.0,136020322.0,3031360000.0,136020322.0,2893480000.0,343.0,33386700.0,0.0,0.0,11704338.0,116065178.0,248980000.0,5958230000.0,142
random_grid,10,ANA* with IndexedHeap (D=2),21323,81103997,90432027.0,16176.3,2699340.0,81104004.0,3150060000.0,81104004.0,6412660000.0,296.0,162887000.0,9328024.0,391864000.0,0.0,70475014.0,0.0,10117500000.0,143
random_grid,10,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21323,85166990,94544607.0,21029.2,2699340.0,94544608.0,5264800000.0,94544608.0,8676790000.0,295.0,39341200.0,0.0,0.0,9377033.0,74587594.0,860573000.0,13980900000.0,144
random_grid,10,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21323,95253376,103848528.0,14019.5,2699340.0,103848529.0,3531840000.0,103848529.0,3938910000.0,429.0,33738400.0,0.0,0.0,8594436.0,83891505.0,325982000.0,7504490000.0,145
random_grid,10,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21323,101883988,110405727.0,13315.9,2699340.0,110405728.0,3202300000.0,110405728.0,3418220000.0,425.0,35549200.0,0.0,0.0,8519828.0,90448704.0,263778000.0,6656070000.0,146
random_grid,10,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21323,112219297,121637102.0,13447.1,2699340.0,121637103.0,3088180000.0,121637103.0,3123310000.0,282.0,29748700.0,0.0,0.0,9415647.0,101680079.0,241769000.0,6241240000.0,147
random_grid,10,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21323,136277908,147335257.0,15477.3,2699340.0,147335258.0,3475820000.0,147335258.0,3443710000.0,328.0,41810900.0,0.0,0.0,11053758.0,127378234.0,258363000.0,6961350000.0,148
random_grid,10,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21323,155190399,167231257.0,17263.2,2699340.0,167231258.0,3829030000.0,167231258.0,3737340000.0,194.0,29106500.0,0.0,0.0,12038537.0,147274234.0,269041000.0,7595470000.0,149
random_grid,10,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21323,170020879,183266854.0,18446.5,2699340.0,183266855.0,4030390000.0,183266855.0,3923420000.0,169.0,22227400.0,0.0,0.0,13244082.0,163309831.0,283532000.0,7976030000.0,150
random_grid,11,ANA* with IndexedHeap (D=2),21280,84132314,93326731.0,16487.1,2699340.0,84132315.0,3241340000.0,84132315.0,6447270000.0,735.0,325757000.0,9194417.0,367736000.0,0.0,73367483.0,0.0,10382100000.0,151
random_grid,11,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21280,70833041,79728783.0,18205.7,2699340.0,79728784.0,4611150000.0,79728784.0,7419480000.0,691.0,76598800.0,0.0,0.0,8895543.0,59769535.0,827810000.0,12107200000.0,152
random_grid,11,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21280,99737254,108097814.0,14601.7,2699340.0,108097815.0,3637330000.0,108097815.0,4144620000.0,1212.0,80191000.0,0.0,0.0,8359844.0,88138562.0,320528000.0,7862130000.0,153
random_grid,11,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21280,116970790,125542822.0,15159.0,2699340.0,125542823.0,3647300000.0,125542823.0,3937200000.0,655.0,51603400.0,0.0,0.0,8570818.0,105583570.0,268793000.0,7636100000.0,154
random_grid,11,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21280,135328238,144653217.0,16178.5,2699340.0,144653218.0,3731060000.0,144653218.0,3841770000.0,645.0,61206800.0,0.0,0.0,9322312.0,124693965.0,247586000.0,7634030000.0,155
random_grid,11,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21280,142350088,153136988.0,16124.9,2699340.0,153136989.0,3626400000.0,153136989.0,3604030000.0,542.0,56264300.0,0.0,0.0,10783287.0,133177736.0,253782000.0,7286700000.0,156
random_grid,11,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21280,149646830,161429869.0,16767.5,2699340.0,161429870.0,3717450000.0,161429870.0,3630110000.0,292.0,33986200.0,0.0,0.0,11778780.0,141470617.0,264872000.0,7381540000.0,157
random_grid,11,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21280,168617883,181347697.0,18431.4,2699340.0,181347698.0,4037190000.0,181347698.0,3895020000.0,205.0,24023700.0,0.0,0.0,12723597.0,161388445.0,273280000.0,7956230000.0,158
random_grid,12,ANA* with IndexedHeap (D=2),21234,62583389,71369601.0,12706.4,2699340.0,62583394.0,2384280000.0,62583394.0,4857100000.0,729.0,300562000.0,8786208.0,355628000.0,0.0,51411572.0,0.0,7897580000.0,159
random_grid,12,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21234,52802985,61137527.0,14442.3,2699340.0,61137528.0,3729150000.0,61137528.0,5835430000.0,595.0,65431500.0,0.0,0.0,8332301.0,41179498.0,795298000.0,9630020000.0,160
random_grid,12,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21234,70869806,78654355.0,10819.9,2699340.0,78654356.0,2706900000.0,78654356.0,2943370000.0,805.0,51809100.0,0.0,0.0,7783445.0,58696320.0,291268000.0,5702080000.0,161
random_grid,12,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21234,82482871,90806228.0,10971.1,2699340.0,90806229.0,2610110000.0,90806229.0,2745660000.0,630.0,47754000.0,0.0,0.0,8321538.0,70848193.0,251614000.0,5403520000.0,162
random_grid,12,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21234,98329468,107262910.0,11757.1,2699340.0,107262911.0,2687050000.0,107262911.0,2686060000.0,357.0,34926500.0,0.0,0.0,8930564.0,87304875.0,223637000.0,5408030000.0,163
random_grid,12,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21234,116525001,126786802.0,13779.0,2699340.0,126786803.0,3079580000.0,126786803.0,3014530000.0,326.0,36247400.0,0.0,0.0,10260349.0,106828767.0,243954000.0,6130360000.0,164
random_grid,12,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21234,130559089,141629733.0,14161.7,2699340.0,141629734.0,3129130000.0,141629734.0,3016860000.0,218.0,27410800.0,0.0,0.0,11069451.0,121671698.0,235791000.0,6173410000.0,165
random_grid,12,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21234,138058722,150764217.0,15642.4,2699340.0,150764218.0,3404500000.0,150764218.0,3273190000.0,216.0,28820600.0,0.0,0.0,12700037.0,130806182.0,275726000.0,6706510000.0,166
random_grid,13,ANA* with IndexedHeap (D=2),21346,76573574,85457171.0,14425.9,2699340.0,76573585.0,2912170000.0,76573585.0,5621990000.0,461.0,165425000.0,8883587.0,339481000.0,0.0,65501770.0,0.0,9039070000.0,167
random_grid,13,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21346,53858348,61861194.0,14797.1,2699340.0,61861195.0,3741140000.0,61861195.0,6086590000.0,278.0,33490600.0,0.0,0.0,8002621.0,41905793.0,787387000.0,9861220000.0,168
random_grid,13,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21346,85111346,93719450.0,12563.9,2699340.0,93719451.0,3147530000.0,93719451.0,3538160000.0,662.0,44953600.0,0.0,0.0,8606484.0,73764050.0,324918000.0,6730640000.0,169
random_grid,13,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21346,87802829,96282843.0,11291.9,2699340.0,96282844.0,2700740000.0,96282844.0,2870120000.0,591.0,43940000.0,0.0,0.0,8478091.0,76327430.0,252725000.0,5614790000.0,170
random_grid,13,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21346,110641829,120098060.0,13531.9,2699340.0,120098061.0,3108180000.0,120098061.0,3151920000.0,319.0,30791800.0,0.0,0.0,9454392.0,100142647.0,248126000.0,6290890000.0,171
random_grid,13,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21346,134541311,145448730.0,15053.6,2699340.0,145448731.0,3392850000.0,145448731.0,3351500000.0,361.0,42417700.0,0.0,0.0,10905120.0,125493317.0,251281000.0,6786770000.0,172
random_grid,13,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21346,134803605,146229350.0,15267.7,2699340.0,146229351.0,3374640000.0,146229351.0,3274570000.0,258.0,29036100.0,0.0,0.0,11421821.0,126273937.0,255773000.0,6678250000.0,173
random_grid,13,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21346,153352339,166313551.0,16846.5,2699340.0,166313552.0,3681050000.0,166313552.0,3535930000.0,202.0,23142200.0,0.0,0.0,12957049.0,146358138.0,275475000.0,7240120000.0,174
random_grid,14,ANA* with IndexedHeap (D=2),21265,54487833,62808505.0,11714.4,2699340.0,54487833.0,2050480000.0,54487833.0,4383510000.0,1765.0,542891000.0,8320673.0,342708000.0,0.0,42847704.0,0.0,7319590000.0,175
random_grid,14,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21265,51977229,60296288.0,14705.8,2699340.0,60296289.0,3919860000.0,60296289.0,5831860000.0,1297.0,134785000.0,0.0,0.0,8319060.0,40335487.0,804621000.0,9886510000.0,176
random_grid,14,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21265,64794354,72620851.0,9819.37,2699340.0,72620852.0,2449430000.0,72620852.0,2657130000.0,783.0,53643200.0,0.0,0.0,7825717.0,52660050.0,286336000.0,5160200000.0,177
random_grid,14,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21265,80027641,87866226.0,11024.7,2699340.0,87866227.0,2625950000.0,87866227.0,2757880000.0,442.0,38305400.0,0.0,0.0,7837348.0,67905425.0,245993000.0,5422130000.0,178
random_grid,14,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21265,104622868,113581499.0,12457.9,2699340.0,113581500.0,2857820000.0,113581500.0,2861180000.0,428.0,45746100.0,0.0,0.0,8956681.0,93620698.0,225624000.0,5764750000.0,179
random_grid,14,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21265,120896414,130804287.0,13943.0,2699340.0,130804288.0,3123750000.0,130804288.0,3039850000.0,270.0,26378200.0,0.0,0.0,9904340.0,110843486.0,230174000.0,6189980000.0,180
random_grid,14,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21265,141580082,153085293.0,15992.2,2699340.0,153085294.0,3536380000.0,153085294.0,3412680000.0,247.0,36680200.0,0.0,0.0,11502723.0,133124492.0,256427000.0,6985750000.0,181
random_grid,14,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21265,148328541,160792219.0,16275.7,2699340.0,160792220.0,3540280000.0,160792220.0,3421150000.0,182.0,24202900.0,0.0,0.0,12460235.0,140831418.0,265114000.0,6985630000.0,182
random_grid,15,ANA* with IndexedHeap (D=2),21243,52274479,60057766.0,10828.1,2699340.0,52274481.0,1982450000.0,52274481.0,4080710000.0,850.0,302543000.0,7783286.0,305080000.0,0.0,40099994.0,0.0,6670780000.0,183
random_grid,15,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21243,37431230,44246488.0,11753.6,2699340.0,44246489.0,3089650000.0,44246489.0,4728800000.0,460.0,51577200.0,0.0,0.0,6814947.0,24288716.0,728340000.0,7870020000.0,184
random_grid,15,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21243,56653362,63947323.0,8928.06,2699340.0,63947324.0,2227090000.0,63947324.0,2368460000.0,690.0,47583800.0,0.0,0.0,7292858.0,43989550.0,270110000.0,4643130000.0,185
random_grid,15,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21243,70967772,78709990.0,9703.4,2699340.0,78709991.0,2300850000.0,78709991.0,2392790000.0,776.0,64458100.0,0.0,0.0,7740522.0,58752217.0,235313000.0,4758100000.0,186
random_grid,15,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21243,93837075,102874700.0,11408.1,2699340.0,102874701.0,2602230000.0,102874701.0,2591770000.0,451.0,42557200.0,0.0,0.0,9035988.0,82916927.0,227648000.0,5236550000.0,187
random_grid,15,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21243,116075578,126782426.0,13682.8,2699340.0,126782427.0,3044540000.0,126782427.0,2986490000.0,559.0,62095900.0,0.0,0.0,10702416.0,106824653.0,252107000.0,6093120000.0,188
random_grid,15,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21243,128809295,140481365.0,14735.8,2699340.0,140481366.0,3245810000.0,140481366.0,3124370000.0,368.0,51604400.0,0.0,0.0,11668581.0,120523592.0,259515000.0,6421780000.0,189
random_grid,15,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21243,133224487,145513803.0,14983.4,2699340.0,145513804.0,3236750000.0,145513804.0,3082970000.0,268.0,35859500.0,0.0,0.0,12286168.0,125556030.0,260305000.0,6355580000.0,190
random_grid,16,ANA* with IndexedHeap (D=2),21263,57847003,65487300.0,12147.3,2699340.0,57847007.0,2222920000.0,57847007.0,4596840000.0,1466.0,533122000.0,7640294.0,310051000.0,0.0,45531131.0,0.0,7662940000.0,191
random_grid,16,"ANA* with RealBucketHeap (a=1, b=1, D=2)",21263,42117804,48971610.0,12532.8,2699340.0,48971611.0,3214460000.0,48971611.0,5072890000.0,656.0,73212200.0,0.0,0.0,6853490.0,29015441.0,709942000.0,8360560000.0,192
random_grid,16,"ANA* with RealBucketHeap (a=25, b=1, D=2)",21263,52722098,59310274.0,8274.85,2699340.0,59310275.0,2057970000.0,59310275.0,2204870000.0,674.0,42673400.0,0.0,0.0,6587020.0,39354105.0,244873000.0,4305510000.0,193
random_grid,16,"ANA* with RealBucketHeap (a=50, b=1, D=2)",21263,65322210,72548418.0,9014.35,2699340.0,72548419.0,2136520000.0,72548419.0,2230940000.0,735.0,60995700.0,0.0,0.0,7224393.0,52592249.0,222157000.0,4428450000.0,194
random_grid,16,"ANA* with RealBucketHeap (a=100, b=1, D=2)",21263,93007090,101594771.0,11306.6,2699340.0,101594772.0,2596460000.0,101594772.0,2585770000.0,264.0,29443200.0,0.0,0.0,8586210.0,81638602.0,218535000.0,5211680000.0,195
random_grid,16,"ANA* with RealBucketHeap (a=150, b=1, D=2)",21263,99498643,109036947.0,11550.3,2699340.0,109036948.0,2575440000.0,109036948.0,2492000000.0,278.0,28729800.0,0.0,0.0,9535087.0,89080778.0,217921000.0,5096170000.0,196
random_grid,16,"ANA* with RealBucketHeap (a=200, b=1, D=2)",21263,114810495,125556029.0,13039.0,2699340.0,125556030.0,2876050000.0,125556030.0,2756460000.0,231.0,28298700.0,0.0,0.0,10741656.0,105599860.0,235823000.0,5660810000.0,197
random_grid,16,"ANA* with RealBucketHeap (a=250, b=1, D=2)",21263,126966399,138795215.0,14201.8,2699340.0,138795216.0,3092160000.0,138795216.0,2959570000.0,200.0,24800000.0,0.0,0.0,11823377.0,118839046.0,252113000.0,6076530000.0,198
